Title,Date
"Power: Season 4: It's Done","01/08/2018"
"Power: Season 4: You Lied to My Face","01/08/2018"
"Power: Season 4: New Man","01/08/2018"
"Power: Season 4: Don't Thank Me","01/08/2018"
"Fargo: Season 3: The Principle of Restricted Choice","01/08/2018"
"Fargo: Season 3: The Law of Vacant Places","01/08/2018"
"Fargo: Season 2: The Gift of the Magi","01/08/2018"
"Power: Season 4: We're in This Together","31/07/2018"
"Power: Season 4: The Kind of Man You Are","31/07/2018"
"Power: Season 4: Things Are Going to Get Worse","31/07/2018"
"Power: Season 4: When I Get Out","31/07/2018"
"Power: Season 3: In My Best Interest","31/07/2018"
"Adventure Time: Season 3: Slow Love","30/07/2018"
"Adventure Time: Season 3: Storytelling","30/07/2018"
"Adventure Time: Season 3: The Eyes","30/07/2018"
"Adventure Time: Season 3: Blood Under the Skin","30/07/2018"
"Adventure Time: Season 3: Loyalty to the King","30/07/2018"
"GODZILLA City on the Edge of Battle","30/07/2018"
"Extinction","27/07/2018"
"Trigun: Season 1: Truth of Mistake","27/07/2018"
"Trigun: Season 1: The $$60,000,000,000 Man","27/07/2018"
"Power: Season 3: I Call the Shots","22/07/2018"
"Power: Season 3: Trust Me","22/07/2018"
"Power: Season 3: Don't Go","22/07/2018"
"Power: Season 3: The Right Direction","22/07/2018"
"Power: Season 3: Help Me","22/07/2018"
"Power: Season 3: Don't Worry Baby","21/07/2018"
"Power: Season 3: I Got This on Lock","21/07/2018"
"Power: Season 3: It's Never Over","21/07/2018"
"Kuromukuro: Season 1: A Rain of Ogres from the Sky","20/07/2018"
"Suits: Season 4: Leveraged","20/07/2018"
"Power: Season 3: Call Me James","19/07/2018"
"Power: Season 2: Ghost Is Dead","19/07/2018"
"Power: Season 2: Time's Up","19/07/2018"
"Power: Season 2: Three Moves Ahead","19/07/2018"
"Power: Season 2: You're Not the Man","19/07/2018"
"Zoo: Season 3: No Place Like Home","18/07/2018"
"Power: Season 2: Why Her?","18/07/2018"
"Power: Season 2: Who You Are and Who You Want to Be","17/07/2018"
"Power: Season 2: You're the Only Person I Can Trust","17/07/2018"
"Power: Season 2: Like We're Any Other Couple","17/07/2018"
"Power: Season 2: No Friends on the Street","17/07/2018"
"Power: Season 2: Consequences","17/07/2018"
"Power: Season 1: Man of the Year","16/07/2018"
"Power: Season 1: Loyalty","16/07/2018"
"Power: Season 1: Who You With?","16/07/2018"
"Power: Season 1: I Gotta Go","16/07/2018"
"Power: Season 1: Who Are You?","16/07/2018"
"Power: Season 1: This Is Real","15/07/2018"
"Power: Season 1: Whoever He Is","14/07/2018"
"Power: Season 1: Not Exactly How We Planned","14/07/2018"
"How to Get Away With Murder: Season 3: Wes","12/07/2018"
"How to Get Away With Murder: Season 3: He Made a Terrible Mistake","12/07/2018"
"How to Get Away With Murder: Season 3: It's War","12/07/2018"
"How to Get Away With Murder: Season 3: Go Cry Somewhere Else","11/07/2018"
"How to Get Away With Murder: Season 3: Not Everything's About Annalise","11/07/2018"
"How to Get Away With Murder: Season 3: We're Bad People","11/07/2018"
"How to Get Away With Murder: Season 3: Who's Dead?","11/07/2018"
"How to Get Away With Murder: Season 3: No More Blood","11/07/2018"
"How to Get Away With Murder: Season 3: Call It Mother's Intuition","11/07/2018"
"How to Get Away With Murder: Season 3: Is Someone Really Dead?","11/07/2018"
"How to Get Away With Murder: Season 3: It's About Frank","11/07/2018"
"How to Get Away With Murder: Season 3: Don't Tell Annalise","11/07/2018"
"Bates Motel: Season 2: Meltdown","10/07/2018"
"How to Get Away With Murder: Season 3: Always Bet Black","10/07/2018"
"How to Get Away With Murder: Season 3: There Are Worse Things Than Murder","10/07/2018"
"How to Get Away With Murder: Season 3: We're Good People Now","10/07/2018"
"How to Get Away With Murder: Season 2: Anna Mae","09/07/2018"
"How to Get Away With Murder: Season 2: There's My Baby","09/07/2018"
"How to Get Away With Murder: Season 2: Something Bad Happened","09/07/2018"
"How to Get Away With Murder: Season 2: It's a Trap","09/07/2018"
"How to Get Away With Murder: Season 2: She Hates Us","09/07/2018"
"How to Get Away With Murder: Season 2: What Happened to You, Annalise?","09/07/2018"
"How to Get Away With Murder: Season 2: What Did We Do?","09/07/2018"
"How to Get Away With Murder: Season 2: Hi, I'm Philip","08/07/2018"
"How to Get Away With Murder: Season 2: I Want You to Die","08/07/2018"
"How to Get Away With Murder: Season 2: Two Birds, One Millstone","08/07/2018"
"How to Get Away With Murder: Season 2: Meet Bonnie","08/07/2018"
"How to Get Away With Murder: Season 2: Skanks Get Shanked","08/07/2018"
"How to Get Away With Murder: Season 2: It's Called the Octopus","08/07/2018"
"How to Get Away With Murder: Season 2: She's Dying","06/07/2018"
"ARQ","05/07/2018"
"How to Get Away With Murder: Season 2: It's Time to Move On","04/07/2018"
"How to Get Away With Murder: Season 1: It's All My Fault","03/07/2018"
"Bates Motel: Season 2: Presumed Innocent","02/07/2018"
"Sausage Party","02/07/2018"
"TAU","01/07/2018"
"Bates Motel: Season 2: Plunge","01/07/2018"
"Bates Motel: Season 2: The Escape Artist","30/06/2018"
"Bates Motel: Season 2: Check-Out","30/06/2018"
"How to Get Away With Murder: Season 1: The Night Lila Died","26/06/2018"
"How to Get Away With Murder: Season 1: Mama's Here Now","26/06/2018"
"How to Get Away With Murder: Season 1: She's a Murderer","25/06/2018"
"How to Get Away With Murder: Season 1: Best Christmas Ever","24/06/2018"
"How to Get Away With Murder: Season 1: Hello Raskolnikov","23/06/2018"
"How to Get Away With Murder: Season 1: Kill Me, Kill Me, Kill Me","23/06/2018"
"How to Get Away With Murder: Season 1: He Has a Wife","23/06/2018"
"How to Get Away With Murder: Season 1: He Deserved to Die","23/06/2018"
"How to Get Away With Murder: Season 1: Freakin' Whack-a-Mole","23/06/2018"
"How to Get Away With Murder: Season 1: We're Not Friends","23/06/2018"
"How to Get Away With Murder: Season 1: Let's Get to Scooping","22/06/2018"
"How to Get Away With Murder: Season 1: Smile, or Go to Jail","22/06/2018"
"How to Get Away With Murder: Season 1: It's All Her Fault","22/06/2018"
"How to Get Away With Murder: Season 1: Pilot","22/06/2018"
"The Purge","20/06/2018"
"Fargo: Season 2: Fear and Trembling","20/06/2018"
"The Alienist: The Boy on the Bridge","20/06/2018"
"The Hollow: Season 1: Colrath","19/06/2018"
"The Hollow: Season 1: Cocoon","19/06/2018"
"The Hollow: Season 1: Ice","19/06/2018"
"The Hollow: Season 1: The Riddle","18/06/2018"
"The Hollow: Season 1: Undead","18/06/2018"
"Unsolved: Tupac & Biggie: Wherever It Leads","18/06/2018"
"The Hollow: Season 1: Ishibo","18/06/2018"
"The Hollow: Season 1: The Lighthouse","18/06/2018"
"Bates Motel: Season 2: Caleb","18/06/2018"
"Bates Motel: Season 2: Shadow of a Doubt","18/06/2018"
"The Hollow: Season 1: Apocalypse","17/06/2018"
"The Hollow: Season 1: The Desert","17/06/2018"
"The Hollow: Season 1: The Room","17/06/2018"
"White Gold: Season 1: The Secret of Sales","16/06/2018"
"White Gold: Season 1: Smell the Weakness","16/06/2018"
"White Gold: Season 1: The Widow Maker","16/06/2018"
"White Gold: Season 1: Close Encounters","16/06/2018"
"White Gold: Season 1: Sexy Rollercoaster","10/06/2018"
"White Gold: Season 1: Salesmen Are Like Vampires","10/06/2018"
"Zumbo's Just Desserts: Season 1: Episode 12","03/06/2018"
"Zumbo's Just Desserts: Season 1: Episode 1","03/06/2018"
"Archer: Season 1: Pilot: Mole Hunt","03/06/2018"
"Scary Movie 2","01/06/2018"
"Friends: Season 1: The One Where Monica Gets a Roommate (Pilot)","30/05/2018"
"Evil Genius: the True Story of America's Most Diabolical Bank Heist: Season 1: Part 1: The Heist","30/05/2018"
"Scary Movie","29/05/2018"
"12 Monkeys: Season 3: Mother","28/05/2018"
"Bates Motel: Season 2: Gone But Not Forgotten","27/05/2018"
"Bates Motel: Season 1: Midnight","27/05/2018"
"Bates Motel: Season 1: Underwater","27/05/2018"
"13 Reasons Why: Season 2: Bye","26/05/2018"
"13 Reasons Why: Season 2: The Box of Polaroids","26/05/2018"
"13 Reasons Why: Season 2: Bryce and Chloe","26/05/2018"
"13 Reasons Why: Season 2: Smile, Bitches","26/05/2018"
"13 Reasons Why: Season 2: The Missing Page","26/05/2018"
"13 Reasons Why: Season 2: The Little Girl","26/05/2018"
"13 Reasons Why: Season 2: The Third Polaroid","25/05/2018"
"13 Reasons Why: Season 2: The Smile at the End of the Dock","25/05/2018"
"13 Reasons Why: Season 2: The Chalk Machine","25/05/2018"
"13 Reasons Why: Season 2: The Second Polaroid","25/05/2018"
"13 Reasons Why: Season 2: The Drunk Slut","25/05/2018"
"13 Reasons Why: Season 2: Two Girls Kissing","25/05/2018"
"Love Island: Season 1: Episode 34","24/05/2018"
"Love Island: Season 1: Episode 33","24/05/2018"
"Love Island: Season 1: Episode 30","24/05/2018"
"Love Island: Season 1: Episode 13","24/05/2018"
"Love Island: Season 1: Episode 2","24/05/2018"
"Love Island: Season 1: Episode 1","24/05/2018"
"Love Island: Season 2: Episode 43","23/05/2018"
"Love Island: Season 2: Episode 42","23/05/2018"
"Love Island: Season 2: Episode 41","23/05/2018"
"Love Island: Season 2: Episode 40","23/05/2018"
"Love Island: Season 2: Episode 39","23/05/2018"
"Love Island: Season 2: Episode 38","23/05/2018"
"Love Island: Season 2: Episode 37","22/05/2018"
"Love Island: Season 2: Episode 36","22/05/2018"
"Love Island: Season 2: Episode 35","22/05/2018"
"Love Island: Season 2: Episode 34","22/05/2018"
"Love Island: Season 2: Episode 33","21/05/2018"
"Love Island: Season 2: Episode 32","20/05/2018"
"Love Island: Season 2: Episode 31","20/05/2018"
"Love Island: Season 2: Episode 30","20/05/2018"
"Love Island: Season 2: Episode 29","20/05/2018"
"Love Island: Season 2: Episode 28","20/05/2018"
"Love Island: Season 2: Episode 27","20/05/2018"
"Love Island: Season 2: Episode 26","20/05/2018"
"Bates Motel: Season 1: A Boy and His Dog","20/05/2018"
"Bates Motel: Season 1: The Man in Number 9","20/05/2018"
"The Fresh Prince of Bel-Air: Season 1: Someday Your Prince Will Be in Effect: Part 2","20/05/2018"
"Love Island: Season 2: Episode 25","20/05/2018"
"Love Island: Season 2: Episode 24","20/05/2018"
"Love Island: Season 2: Episode 23","20/05/2018"
"Love Island: Season 2: Episode 22","19/05/2018"
"Love Island: Season 2: Episode 21","19/05/2018"
"Love Island: Season 2: Episode 20","19/05/2018"
"Love Island: Season 2: Episode 19","19/05/2018"
"Love Island: Season 2: Episode 18","19/05/2018"
"Love Island: Season 2: Episode 17","18/05/2018"
"Love Island: Season 2: Episode 16","18/05/2018"
"Love Island: Season 2: Episode 15","18/05/2018"
"Boyz n the Hood","18/05/2018"
"Oblivion","18/05/2018"
"13 Reasons Why: Season 2: The First Polaroid","18/05/2018"
"13 Reasons Why: Season 1: Tape 6, Side B","18/05/2018"
"The Fresh Prince of Bel-Air: Season 1: Someday Your Prince Will Be in Effect: Part 1","18/05/2018"
"The Fresh Prince of Bel-Air: Season 1: Def Poet's Society","18/05/2018"
"The Fresh Prince of Bel-Air: Season 1: Mistaken Identity","18/05/2018"
"The Fresh Prince of Bel-Air: Season 1: Homeboy, Sweet Homeboy","18/05/2018"
"Love Island: Season 2: Episode 14","17/05/2018"
"Love Island: Season 2: Episode 12","17/05/2018"
"Love Island: Season 2: Episode 11","17/05/2018"
"Bates Motel: Season 1: The Truth","17/05/2018"
"The Fresh Prince of Bel-Air: Season 1: Not with My Pig, You Don't","17/05/2018"
"Riverdale: Season 2: Chapter Thirty-Five: Brave New World","17/05/2018"
"Safe: Season 1: Episode 8","16/05/2018"
"Love Island: Season 2: Episode 10","15/05/2018"
"Love Island: Season 2: Episode 9","15/05/2018"
"Love Island: Season 2: Episode 8","15/05/2018"
"Love Island: Season 2: Episode 7","15/05/2018"
"Love Island: Season 2: Episode 6","15/05/2018"
"Safe: Season 1: Episode 7","15/05/2018"
"Safe: Season 1: Episode 6","15/05/2018"
"Love Island: Season 2: Episode 5","14/05/2018"
"Safe: Season 1: Episode 5","14/05/2018"
"Safe: Season 1: Episode 4","14/05/2018"
"Safe: Season 1: Episode 3","14/05/2018"
"Safe: Season 1: Episode 2","14/05/2018"
"Safe: Season 1: Episode 1","14/05/2018"
"Love Island: Season 2: Episode 4","13/05/2018"
"Love Island: Season 2: Episode 3","13/05/2018"
"Love Island: Season 2: Episode 2","13/05/2018"
"Love Island: Season 2: Episode 1","13/05/2018"
"Benidorm: Season 9: Episode 2","13/05/2018"
"Benidorm: Season 9: Episode 1","12/05/2018"
"Benidorm: Season 1: Episode 1","12/05/2018"
"Fargo: Season 2: The Myth of Sysiphus","12/05/2018"
"Bates Motel: Season 1: Ocean View","12/05/2018"
"The Fresh Prince of Bel-Air: Season 1: Clubba Hubba","12/05/2018"
"The Fresh Prince of Bel-Air: Season 1: Bang the Drum, Ashley","12/05/2018"
"The Fresh Prince of Bel-Air: Season 1: The Fresh Prince Project","12/05/2018"
"Fargo: Season 2: Before the Law","12/05/2018"
"Riverdale: Season 2: Chapter Thirty-Four: Judgment Night","10/05/2018"
"Blue Exorcist: A Flock of Plovers","08/05/2018"
"Blue Exorcist: The Phantom Chef","07/05/2018"
"Blue Exorcist: A Boy from the Cursed Temple","07/05/2018"
"Blue Exorcist: The Garden of Amahara","07/05/2018"
"Bates Motel: Season 1: Trust Me","07/05/2018"
"Bates Motel: Season 1: What's Wrong with Norman","06/05/2018"
"Bates Motel: Season 1: Nice Town You Picked, Norma...","06/05/2018"
"Bates Motel: Season 1: First You Dream, Then You Die","06/05/2018"
"Blue Exorcist: Brothers","06/05/2018"
"Blue Exorcist: Gehenna Gate","06/05/2018"
"Blue Exorcist: The Devil Resides in Human Souls","06/05/2018"
"Fargo: Season 1: Morton's Fork","05/05/2018"
"Hot Bot","05/05/2018"
"Kakegurui: Season 1: Episode 1","05/05/2018"
"Brain Games: Brain Games: Season 3: In Living Colour","05/05/2018"
"The Rain: Season 1: Stay Inside","05/05/2018"
"Fargo: Season 2: Waiting for Dutch","05/05/2018"
"Space Dandy: Season 1: The War of the Undies and Vests, Baby","05/05/2018"
"Space Dandy: Season 1: A Merry Companion Is a Wagon in Space, Baby","05/05/2018"
"Space Dandy: Season 1: Sometimes You Can't Live With Dying, Baby","05/05/2018"
"Space Dandy: Season 1: Occasionally Even the Deceiver Is Deceived, Baby","05/05/2018"
"Fargo: Season 1: A Fox, a Rabbit and a Cabbage","04/05/2018"
"Fargo: Season 1: The Heap","04/05/2018"
"Space Dandy: Season 1: The Search for the Phantom Space Ramen, Baby","03/05/2018"
"Space Dandy: Season 1: Live With the Flow, Baby","03/05/2018"
"Riverdale: Season 2: Chapter Thirty-Three: Shadow of a Doubt","03/05/2018"
"Fullmetal Alchemist: Brotherhood: Part 1: City of Heresy","02/05/2018"
"Fullmetal Alchemist: Brotherhood: Part 1: The First Day","02/05/2018"
"Cowboy Bebop: Season 1: The Real Folk Blues (Part 2)","01/05/2018"
"Cowboy Bebop: Season 1: The Real Folk Blues (Part 1)","01/05/2018"
"Fargo: Season 1: Who Shaves the Barber?","30/04/2018"
"Cowboy Bebop: Season 1: Hard Luck Woman","30/04/2018"
"Cowboy Bebop: Season 1: Brain Scratch","30/04/2018"
"Cowboy Bebop: Season 1: Cowboy Funk","30/04/2018"
"Cowboy Bebop: Season 1: Boogie Woogie Feng Shui","30/04/2018"
"Cowboy Bebop: Season 1: Pierrot le Fou","30/04/2018"
"Fargo: Season 1: Buridan's Ass","29/04/2018"
"Fargo: Season 1: The Six Ungraspables","29/04/2018"
"Fargo: Season 1: Eating the Blame","29/04/2018"
"Fargo: Season 1: A Muddy Road","29/04/2018"
"Fargo: Season 1: The Rooster Prince","29/04/2018"
"Cowboy Bebop: Season 1: Wild Horses","29/04/2018"
"Cowboy Bebop: Season 1: Speak Like a Child","29/04/2018"
"Cowboy Bebop: Season 1: Mushroom Samba","29/04/2018"
"Fargo: Season 1: The Crocodile's Dilemma","29/04/2018"
"Narcos: Season 1: Descenso","29/04/2018"
"Scream: Season 1: Wanna Play a Game?","29/04/2018"
"Scream: Season 1: Hello, Emma","29/04/2018"
"Scream: Season 1: Pilot","28/04/2018"
"Cowboy Bebop: Season 1: Black Dog Serenade","28/04/2018"
"Cowboy Bebop: Season 1: My Funny Valentine","28/04/2018"
"Cowboy Bebop: Season 1: Bohemian Rhapsody","28/04/2018"
"Cowboy Bebop: Season 1: Jupiter Jazz (Part 2)","28/04/2018"
"Cowboy Bebop: Season 1: Jupiter Jazz (Part 1)","28/04/2018"
"Cowboy Bebop: Season 1: Toys in the Attic","28/04/2018"
"Cowboy Bebop: Season 1: Ganymede Elegy","28/04/2018"
"Cowboy Bebop: Season 1: Jamming With Edward","28/04/2018"
"Fullmetal Alchemist: Brotherhood: Part 1: Fullmetal Alchemist","27/04/2018"
"Riverdale: Season 2: Chapter Thirty-Two: Prisoners","27/04/2018"
"Cowboy Bebop: Season 1: Waltz For Venus","26/04/2018"
"Cowboy Bebop: Season 1: Heavy Metal Queen","26/04/2018"
"Cowboy Bebop: Season 1: Sympathy For The Devil","26/04/2018"
"Cowboy Bebop: Season 1: Ballad of Fallen Angels","26/04/2018"
"Cowboy Bebop: Season 1: Gateway Shuffle","26/04/2018"
"Cowboy Bebop: Season 1: Honky Tonk Women","26/04/2018"
"Cowboy Bebop: Season 1: Stray Dog Strut","26/04/2018"
"Cowboy Bebop: Season 1: Asteroid Blues","25/04/2018"
"Kill la Kill: Season 1: If Only I Had Thorns Like a Thistle…","25/04/2018"
"Fullmetal Alchemist: Season 1: Laws and Promises","22/04/2018"
"Fullmetal Alchemist: Season 1: Death","22/04/2018"
"Fullmetal Alchemist: Season 1: The Other Side of the Gate","22/04/2018"
"The Disastrous Life of Saiki K.: Season 1: Episode 1","20/04/2018"
"Step Brothers","20/04/2018"
"Land of the Lost","20/04/2018"
"Fullmetal Alchemist: Season 1: Goodbye","20/04/2018"
"Fullmetal Alchemist: Season 1: Sealing the Homunculus","20/04/2018"
"Fullmetal Alchemist: Season 1: Human Transmutation","20/04/2018"
"Fullmetal Alchemist: Season 1: A Rotted Heart","20/04/2018"
"Fullmetal Alchemist: Season 1: Hohenheim of Light","20/04/2018"
"Fullmetal Alchemist: Season 1: The Stray Dog","19/04/2018"
"Fullmetal Alchemist: Season 1: His Name is Unknown","19/04/2018"
"Fullmetal Alchemist: Season 1: Holy Mother","19/04/2018"
"Fullmetal Alchemist: Season 1: The Scar","19/04/2018"
"Riverdale: Season 2: Chapter Thirty-One: A Night to Remember","19/04/2018"
"Fullmetal Alchemist: Season 1: Secret of Ishbal","18/04/2018"
"Fullmetal Alchemist: Season 1: With the River's Flow","18/04/2018"
"Fullmetal Alchemist: Season 1: The Flame Alchemist, The Bachelor Lieutenant, and the Mystery of Warehouse 13","18/04/2018"
"Fullmetal Alchemist: Season 1: The Sinner Within","18/04/2018"
"Fullmetal Alchemist: Season 1: Reunion of the Fallen","18/04/2018"
"Fullmetal Alchemist: Season 1: Theory of Avarice","18/04/2018"
"Fullmetal Alchemist: Season 1: Al, Captured","18/04/2018"
"Fullmetal Alchemist: Season 1: Dante of the Deep Forest","18/04/2018"
"Fullmetal Alchemist: Season 1: Sin","18/04/2018"
"Fullmetal Alchemist: Season 1: Assault on South Headquarters","18/04/2018"
"Fullmetal Alchemist: Season 1: The Untainted Child","17/04/2018"
"Fullmetal Alchemist: Season 1: All Is One, One Is All","17/04/2018"
"Fullmetal Alchemist: Season 1: Teacher","17/04/2018"
"Fullmetal Alchemist: Season 1: Her Reason","17/04/2018"
"Fullmetal Alchemist: Season 1: Words of Farewell","17/04/2018"
"Fullmetal Alchemist: Season 1: Bonding Memories","17/04/2018"
