,Title,Date,Year,Month,Day,Day_of_week,Show_name,Season,Episode_name,Show_type
623,Modern Family: Season 4: The Butler's Escape,2020-08-24,2020,August,24,Monday,Modern Family, Season 4, The Butler's Escape,TV Show
624,Modern Family: Season 4: Snip,2020-08-24,2020,August,24,Monday,Modern Family, Season 4, Snip,TV Show
625,Modern Family: Season 4: Schooled,2020-08-24,2020,August,24,Monday,Modern Family, Season 4, Schooled,TV Show
626,Modern Family: Season 4: Bringing Up Baby,2020-08-24,2020,August,24,Monday,Modern Family, Season 4, Bringing Up Baby,TV Show
627,Modern Family: Season 3: Baby on Board,2020-08-24,2020,August,24,Monday,Modern Family, Season 3, Baby on Board,TV Show
628,Modern Family: Season 3: Tableau Vivant,2020-08-24,2020,August,24,Monday,Modern Family, Season 3, Tableau Vivant,TV Show
629,Modern Family: Season 3: Disneyland,2020-08-24,2020,August,24,Monday,Modern Family, Season 3, Disneyland,TV Show
630,"Modern Family: Season 3: Planes, Trains & Cars",2020-08-24,2020,August,24,Monday,Modern Family, Season 3," Planes, Trains & Cars",TV Show
631,Modern Family: Season 3: The Last Walt,2020-08-24,2020,August,24,Monday,Modern Family, Season 3, The Last Walt,TV Show
632,Modern Family: Season 3: Election Day,2020-08-24,2020,August,24,Monday,Modern Family, Season 3, Election Day,TV Show
633,Modern Family: Season 3: Send Out the Clowns,2020-08-24,2020,August,24,Monday,Modern Family, Season 3, Send Out the Clowns,TV Show
634,Modern Family: Season 1: Starry Night,2020-08-24,2020,August,24,Monday,Modern Family, Season 1, Starry Night,TV Show
635,Modern Family: Season 1: Truth Be Told,2020-08-23,2020,August,23,Sunday,Modern Family, Season 1, Truth Be Told,TV Show
636,Modern Family: Season 1: Fears,2020-08-23,2020,August,23,Sunday,Modern Family, Season 1, Fears,TV Show
637,Modern Family: Season 1: My Funky Valentine,2020-08-23,2020,August,23,Sunday,Modern Family, Season 1, My Funky Valentine,TV Show
638,Modern Family: Season 1: Moon Landing,2020-08-23,2020,August,23,Sunday,Modern Family, Season 1, Moon Landing,TV Show
639,Modern Family: Season 1: Fifteen Percent,2020-08-23,2020,August,23,Sunday,Modern Family, Season 1, Fifteen Percent,TV Show
640,Modern Family: Season 1: Not in My House,2020-08-23,2020,August,23,Sunday,Modern Family, Season 1, Not in My House,TV Show
641,Modern Family: Season 1: Up All Night,2020-08-23,2020,August,23,Sunday,Modern Family, Season 1, Up All Night,TV Show
642,Modern Family: Season 1: Undeck the Halls,2020-08-23,2020,August,23,Sunday,Modern Family, Season 1, Undeck the Halls,TV Show
643,Modern Family: Season 1: Fizbo,2020-08-22,2020,August,22,Saturday,Modern Family, Season 1, Fizbo,TV Show
644,Modern Family: Season 1: Great Expectations,2020-08-22,2020,August,22,Saturday,Modern Family, Season 1, Great Expectations,TV Show
645,Modern Family: Season 1: En Garde,2020-08-22,2020,August,22,Saturday,Modern Family, Season 1, En Garde,TV Show
646,Modern Family: Season 1: Run for Your Wife,2020-08-22,2020,August,22,Saturday,Modern Family, Season 1, Run for Your Wife,TV Show
647,Modern Family: Season 1: Coal Digger,2020-08-22,2020,August,22,Saturday,Modern Family, Season 1, Coal Digger,TV Show
648,Modern Family: Season 1: The Incident,2020-08-22,2020,August,22,Saturday,Modern Family, Season 1, The Incident,TV Show
649,Modern Family: Season 1: Come Fly with Me,2020-08-22,2020,August,22,Saturday,Modern Family, Season 1, Come Fly with Me,TV Show
650,Modern Family: Season 1: The Bicycle Thief,2020-08-22,2020,August,22,Saturday,Modern Family, Season 1, The Bicycle Thief,TV Show
651,Modern Family: Season 1: Pilot,2020-08-22,2020,August,22,Saturday,Modern Family, Season 1, Pilot,TV Show
652,Modern Family: Season 3: Leap Day,2020-08-21,2020,August,21,Friday,Modern Family, Season 3, Leap Day,TV Show
653,Modern Family: Season 3: Virgin Territory,2020-08-21,2020,August,21,Friday,Modern Family, Season 3, Virgin Territory,TV Show
654,Modern Family: Season 3: Aunt Mommy,2020-08-21,2020,August,21,Friday,Modern Family, Season 3, Aunt Mommy,TV Show
655,Modern Family: Season 3: Me? Jealous?,2020-08-21,2020,August,21,Friday,Modern Family, Season 3, Me? Jealous?,TV Show
656,Modern Family: Season 3: Little Bo Bleep,2020-08-21,2020,August,21,Friday,Modern Family, Season 3, Little Bo Bleep,TV Show
657,Modern Family: Season 3: Egg Drop,2020-08-21,2020,August,21,Friday,Modern Family, Season 3, Egg Drop,TV Show
658,Modern Family: Season 3: Lifetime Supply,2020-08-20,2020,August,20,Thursday,Modern Family, Season 3, Lifetime Supply,TV Show
659,Modern Family: Season 3: Express Christmas,2020-08-20,2020,August,20,Thursday,Modern Family, Season 3, Express Christmas,TV Show
660,Modern Family: Season 3: Punkin Chunkin,2020-08-20,2020,August,20,Thursday,Modern Family, Season 3, Punkin Chunkin,TV Show
661,Modern Family: Season 3: After the Fire,2020-08-20,2020,August,20,Thursday,Modern Family, Season 3, After the Fire,TV Show
662,Modern Family: Season 3: Treehouse,2020-08-20,2020,August,20,Thursday,Modern Family, Season 3, Treehouse,TV Show
663,Modern Family: Season 3: Go Bullfrogs!,2020-08-19,2020,August,19,Wednesday,Modern Family, Season 3, Go Bullfrogs!,TV Show
664,Modern Family: Season 3: Hit and Run,2020-08-19,2020,August,19,Wednesday,Modern Family, Season 3, Hit and Run,TV Show
665,Modern Family: Season 3: Door to Door,2020-08-19,2020,August,19,Wednesday,Modern Family, Season 3, Door to Door,TV Show
666,Modern Family: Season 3: Phil on Wire,2020-08-18,2020,August,18,Tuesday,Modern Family, Season 3, Phil on Wire,TV Show
667,Modern Family: Season 3: When Good Kids Go Bad,2020-08-18,2020,August,18,Tuesday,Modern Family, Season 3, When Good Kids Go Bad,TV Show
668,Modern Family: Season 3: Dude Ranch,2020-08-18,2020,August,18,Tuesday,Modern Family, Season 3, Dude Ranch,TV Show
669,Modern Family: Season 2: The One That Got Away,2020-08-18,2020,August,18,Tuesday,Modern Family, Season 2, The One That Got Away,TV Show
670,Modern Family: Season 2: See You Next Fall,2020-08-18,2020,August,18,Tuesday,Modern Family, Season 2, See You Next Fall,TV Show
671,"Modern Family: Season 2: Good Cop, Bad Dog",2020-08-18,2020,August,18,Tuesday,Modern Family, Season 2," Good Cop, Bad Dog",TV Show
672,Modern Family: Season 2: Mother's Day,2020-08-18,2020,August,18,Tuesday,Modern Family, Season 2, Mother's Day,TV Show
673,Modern Family: Season 2: Someone to Watch Over Lily,2020-08-18,2020,August,18,Tuesday,Modern Family, Season 2, Someone to Watch Over Lily,TV Show
674,Modern Family: Season 2: The Musical Man,2020-08-17,2020,August,17,Monday,Modern Family, Season 2, The Musical Man,TV Show
675,Modern Family: Season 2: Boys' Night,2020-08-17,2020,August,17,Monday,Modern Family, Season 2, Boys' Night,TV Show
676,Modern Family: Season 2: Two Monkeys and a Panda,2020-08-17,2020,August,17,Monday,Modern Family, Season 2, Two Monkeys and a Panda,TV Show
677,Modern Family: Season 2: Regrets Only,2020-08-17,2020,August,17,Monday,Modern Family, Season 2, Regrets Only,TV Show
678,Modern Family: Season 2: Princess Party,2020-08-17,2020,August,17,Monday,Modern Family, Season 2, Princess Party,TV Show
679,Modern Family: Season 2: Bixby's Back,2020-08-16,2020,August,16,Sunday,Modern Family, Season 2, Bixby's Back,TV Show
680,Modern Family: Season 2: Caught in the Act,2020-08-16,2020,August,16,Sunday,Modern Family, Season 2, Caught in the Act,TV Show
681,"Modern Family: Season 2: Our Children, Ourselves",2020-08-16,2020,August,16,Sunday,Modern Family, Season 2," Our Children, Ourselves",TV Show
682,Modern Family: Season 2: Slow Down Your Neighbors,2020-08-16,2020,August,16,Sunday,Modern Family, Season 2, Slow Down Your Neighbors,TV Show
683,Modern Family: Season 2: Dance Dance Revelation,2020-08-16,2020,August,16,Sunday,Modern Family, Season 2, Dance Dance Revelation,TV Show
684,Modern Family: Season 2: Mother Tucker,2020-08-15,2020,August,15,Saturday,Modern Family, Season 2, Mother Tucker,TV Show
685,Modern Family: Season 2: Manny Get Your Gun,2020-08-15,2020,August,15,Saturday,Modern Family, Season 2, Manny Get Your Gun,TV Show
686,Project Power,2020-08-14,2020,August,14,Friday,Project Power,,,Movie
687,Modern Family: Season 2: Chirp,2020-08-14,2020,August,14,Friday,Modern Family, Season 2, Chirp,TV Show
688,Modern Family: Season 2: Halloween,2020-08-14,2020,August,14,Friday,Modern Family, Season 2, Halloween,TV Show
689,Modern Family: Season 2: Unplugged,2020-08-14,2020,August,14,Friday,Modern Family, Season 2, Unplugged,TV Show
690,Modern Family: Season 2: Strangers on a Treadmill,2020-08-14,2020,August,14,Friday,Modern Family, Season 2, Strangers on a Treadmill,TV Show
691,Modern Family: Season 2: Earthquake,2020-08-14,2020,August,14,Friday,Modern Family, Season 2, Earthquake,TV Show
692,Modern Family: Season 2: The Kiss,2020-08-14,2020,August,14,Friday,Modern Family, Season 2, The Kiss,TV Show
693,Modern Family: Season 2: The Old Wagon,2020-12-08,2020,December,8,Tuesday,Modern Family, Season 2, The Old Wagon,TV Show
694,Modern Family: Season 1: Family Portrait,2020-12-08,2020,December,8,Tuesday,Modern Family, Season 1, Family Portrait,TV Show
695,Modern Family: Season 1: Hawaii,2020-12-08,2020,December,8,Tuesday,Modern Family, Season 1, Hawaii,TV Show
696,Modern Family: Season 1: Airport 2010,2020-12-08,2020,December,8,Tuesday,Modern Family, Season 1, Airport 2010,TV Show
697,Modern Family: Season 1: Travels with Scout,2020-12-08,2020,December,8,Tuesday,Modern Family, Season 1, Travels with Scout,TV Show
698,Don't Tell the Bride: Season 1: Carl & Rebecca,2020-12-08,2020,December,8,Tuesday,Don't Tell the Bride, Season 1, Carl & Rebecca,TV Show
699,Selling Sunset: Season 2: Let the Real Estate Games Begin,2020-12-08,2020,December,8,Tuesday,Selling Sunset, Season 2, Let the Real Estate Games Begin,TV Show
700,Selling Sunset: Season 3: A Not So White Wedding,2020-12-08,2020,December,8,Tuesday,Selling Sunset, Season 3, A Not So White Wedding,TV Show
701,Selling Sunset: Season 3: Two Sides to Every Story,2020-12-08,2020,December,8,Tuesday,Selling Sunset, Season 3, Two Sides to Every Story,TV Show
702,Selling Sunset: Season 3: One Text Changes Everything,2020-12-08,2020,December,8,Tuesday,Selling Sunset, Season 3, One Text Changes Everything,TV Show
703,The Umbrella Academy: Season 2: The Majestic 12,2020-08-08,2020,August,8,Saturday,The Umbrella Academy, Season 2, The Majestic 12,TV Show
704,The Umbrella Academy: Season 2: The Swedish Job,2020-08-08,2020,August,8,Saturday,The Umbrella Academy, Season 2, The Swedish Job,TV Show
705,The Umbrella Academy: Season 2: The Frankel Footage,2020-07-08,2020,July,8,Wednesday,The Umbrella Academy, Season 2, The Frankel Footage,TV Show
706,Selling Sunset: Season 3: Bad News Travels Fast,2020-07-08,2020,July,8,Wednesday,Selling Sunset, Season 3, Bad News Travels Fast,TV Show
707,Selling Sunset: Season 3: Everybody Loves Mary,2020-07-08,2020,July,8,Wednesday,Selling Sunset, Season 3, Everybody Loves Mary,TV Show
708,Selling Sunset: Season 3: The Biggest Agent in the Room,2020-07-08,2020,July,8,Wednesday,Selling Sunset, Season 3, The Biggest Agent in the Room,TV Show
709,Selling Sunset: Season 3: Confidence Is Key,2020-07-08,2020,July,8,Wednesday,Selling Sunset, Season 3, Confidence Is Key,TV Show
710,Selling Sunset: Season 3: Back to Business,2020-07-08,2020,July,8,Wednesday,Selling Sunset, Season 3, Back to Business,TV Show
711,The Umbrella Academy: Season 2: Right Back Where We Started,2020-03-08,2020,March,8,Sunday,The Umbrella Academy, Season 2, Right Back Where We Started,TV Show
712,Body Fixers: Season 1: Episode 2,2020-07-28,2020,July,28,Tuesday,Body Fixers, Season 1, Episode 2,TV Show
713,Body Fixers: Season 1: Episode 1,2020-07-28,2020,July,28,Tuesday,Body Fixers, Season 1, Episode 1,TV Show
714,The Kissing Booth 2,2020-07-28,2020,July,28,Tuesday,The Kissing Booth 2,,,Movie
715,Food Wars!: Shokugeki no Soma: The Banquet of Warriors,2020-07-27,2020,July,27,Monday,Food Wars!, Shokugeki no Soma, The Banquet of Warriors,TV Show
716,Food Wars!: Shokugeki no Soma: The Competition of the Blossoming Individuals,2020-07-26,2020,July,26,Sunday,Food Wars!, Shokugeki no Soma, The Competition of the Blossoming Individuals,TV Show
717,Food Wars!: Shokugeki no Soma: The One Who Surpasses the Ordinary,2020-07-26,2020,July,26,Sunday,Food Wars!, Shokugeki no Soma, The One Who Surpasses the Ordinary,TV Show
718,Food Wars!: Shokugeki no Soma: The Unknown Known,2020-07-26,2020,July,26,Sunday,Food Wars!, Shokugeki no Soma, The Unknown Known,TV Show
719,Food Wars!: Shokugeki no Soma: The Dragon Lies Down and Ascends the Skies,2020-07-26,2020,July,26,Sunday,Food Wars!, Shokugeki no Soma, The Dragon Lies Down and Ascends the Skies,TV Show
720,Food Wars!: Shokugeki no Soma: The Chosen One,2020-07-26,2020,July,26,Sunday,Food Wars!, Shokugeki no Soma, The Chosen One,TV Show
721,Food Wars!: Shokugeki no Soma: The Karaage of Youth,2020-07-26,2020,July,26,Sunday,Food Wars!, Shokugeki no Soma, The Karaage of Youth,TV Show
722,Food Wars!: Shokugeki no Soma: The Seductive Karaage,2020-07-26,2020,July,26,Sunday,Food Wars!, Shokugeki no Soma, The Seductive Karaage,TV Show
723,Food Wars!: Shokugeki no Soma: The Chef Who's Crossed a Thousand Leagues,2020-07-26,2020,July,26,Sunday,Food Wars!, Shokugeki no Soma, The Chef Who's Crossed a Thousand Leagues,TV Show
724,Food Wars!: Shokugeki no Soma: The Man Called the Demon,2020-07-26,2020,July,26,Sunday,Food Wars!, Shokugeki no Soma, The Man Called the Demon,TV Show
725,Food Wars!: Shokugeki no Soma: Metamorphosis,2020-07-25,2020,July,25,Saturday,Food Wars!, Shokugeki no Soma, Metamorphosis,TV Show
726,Food Wars!: Shokugeki no Soma: Eggs Before Dawn,2020-07-25,2020,July,25,Saturday,Food Wars!, Shokugeki no Soma, Eggs Before Dawn,TV Show
727,Food Wars!: Shokugeki no Soma: The Memory of a Dish,2020-07-25,2020,July,25,Saturday,Food Wars!, Shokugeki no Soma, The Memory of a Dish,TV Show
728,Food Wars!: Shokugeki no Soma: The Magician from the East,2020-07-25,2020,July,25,Saturday,Food Wars!, Shokugeki no Soma, The Magician from the East,TV Show
729,Food Wars!: Shokugeki no Soma: The Heavenly Recette,2020-07-24,2020,July,24,Friday,Food Wars!, Shokugeki no Soma, The Heavenly Recette,TV Show
730,Food Wars!: Shokugeki no Soma: The Breading to Adorn the Mountains,2020-07-24,2020,July,24,Friday,Food Wars!, Shokugeki no Soma, The Breading to Adorn the Mountains,TV Show
731,Food Wars!: Shokugeki no Soma: The Concerto of Inspiration and Imagination,2020-07-24,2020,July,24,Friday,Food Wars!, Shokugeki no Soma, The Concerto of Inspiration and Imagination,TV Show
732,Food Wars!: Shokugeki no Soma: The Quiet Don the Eloquent Don,2020-07-23,2020,July,23,Thursday,Food Wars!, Shokugeki no Soma, The Quiet Don the Eloquent Don,TV Show
733,Food Wars!: Shokugeki no Soma: The Meat Invader,2020-07-23,2020,July,23,Thursday,Food Wars!, Shokugeki no Soma, The Meat Invader,TV Show
734,Food Wars!: Shokugeki no Soma: The Ice Queen and the Spring Storm,2020-07-23,2020,July,23,Thursday,Food Wars!, Shokugeki no Soma, The Ice Queen and the Spring Storm,TV Show
735,Food Wars!: Shokugeki no Soma: The Madonna of the Polar Star,2020-07-23,2020,July,23,Thursday,Food Wars!, Shokugeki no Soma, The Madonna of the Polar Star,TV Show
736,Gone Girl,2020-07-23,2020,July,23,Thursday,Gone Girl,,,Movie
737,Food Wars!: Shokugeki no Soma: That Chef Never Smiles,2020-07-20,2020,July,20,Monday,Food Wars!, Shokugeki no Soma, That Chef Never Smiles,TV Show
738,Food Wars!: Shokugeki no Soma: God Tongue,2020-07-20,2020,July,20,Monday,Food Wars!, Shokugeki no Soma, God Tongue,TV Show
739,Friends: Season 1: The One with the Thumb,2020-07-17,2020,July,17,Friday,Friends, Season 1, The One with the Thumb,TV Show
740,Friends: Season 1: The One with the Sonogram at the End,2020-10-07,2020,October,7,Wednesday,Friends, Season 1, The One with the Sonogram at the End,TV Show
741,Modern Family: Season 1: Benched,2020-10-07,2020,October,7,Wednesday,Modern Family, Season 1, Benched,TV Show
742,Modern Family: Season 1: Game Changer,2020-10-07,2020,October,7,Wednesday,Modern Family, Season 1, Game Changer,TV Show
743,The Kissing Booth,2020-10-07,2020,October,7,Wednesday,The Kissing Booth,,,Movie
744,Mission: Impossible - Fallout,2020-08-07,2020,August,7,Friday,Mission, Impossible - Fallout,,TV Show
745,Unsolved Mysteries: Volume 1: Mystery on the Rooftop,2020-04-07,2020,April,7,Tuesday,Unsolved Mysteries, Volume 1, Mystery on the Rooftop,TV Show
746,Would You Rather,2020-03-07,2020,March,7,Saturday,Would You Rather,,,Movie
747,Extraction,2020-03-07,2020,March,7,Saturday,Extraction,,,Movie
748,No Strings Attached,2020-02-07,2020,February,7,Friday,No Strings Attached,,,Movie
749,Deadman Wonderland: Death Row Inmate,2020-02-07,2020,February,7,Friday,Deadman Wonderland, Death Row Inmate,,TV Show
750,Deadman Wonderland: Wielder of the Red Knife,2020-02-07,2020,February,7,Friday,Deadman Wonderland, Wielder of the Red Knife,,TV Show
751,Deadman Wonderland: Relief (Grateful Dead),2020-02-07,2020,February,7,Friday,Deadman Wonderland, Relief (Grateful Dead),,TV Show
752,Deadman Wonderland: Gig of Despair,2020-02-07,2020,February,7,Friday,Deadman Wonderland, Gig of Despair,,TV Show
753,Deadman Wonderland: Caretaker (Undertaker),2020-02-07,2020,February,7,Friday,Deadman Wonderland, Caretaker (Undertaker),,TV Show
754,Deadman Wonderland: Pro-oxidant (Worm Eater),2020-01-07,2020,January,7,Tuesday,Deadman Wonderland, Pro-oxidant (Worm Eater),,TV Show
755,Deadman Wonderland: Chains of Freedom,2020-01-07,2020,January,7,Tuesday,Deadman Wonderland, Chains of Freedom,,TV Show
756,Deadman Wonderland: Original Sin (Wretched Egg),2020-01-07,2020,January,7,Tuesday,Deadman Wonderland, Original Sin (Wretched Egg),,TV Show
757,Deadman Wonderland: Hummingbird,2020-01-07,2020,January,7,Tuesday,Deadman Wonderland, Hummingbird,,TV Show
